0.000000, 0.000020
0.000000, 0.000039
0.000000, 0.000059
0.000000, 0.000078
0.000000, 0.000098
0.000000, 0.000118
0.000000, 0.000137
0.000000, 0.000157
0.000000, 0.000176
0.000000, 0.000196
0.000000, 0.000216
0.000000, 0.000235
0.076923, 0.000235
0.071429, 0.000255
0.066667, 0.000274
0.125000, 0.000274
0.117647, 0.000294
0.111111, 0.000314
0.105263, 0.000333
0.100000, 0.000353
0.095238, 0.000372
0.090909, 0.000392
0.086957, 0.000411
0.125000, 0.000411
0.160000, 0.000411
0.153846, 0.000431
0.148148, 0.000451
0.142857, 0.000470
0.137931, 0.000490
0.166667, 0.000490
0.161290, 0.000509
0.187500, 0.000509
0.212121, 0.000509
0.205882, 0.000529
0.200000, 0.000549
0.222222, 0.000549
0.243243, 0.000549
0.263158, 0.000549
0.282051, 0.000549
0.275000, 0.000568
0.268293, 0.000588
0.261905, 0.000607
0.255814, 0.000627
0.250000, 0.000647
0.266667, 0.000647
0.260870, 0.000666
0.255319, 0.000686
0.250000, 0.000705
0.265306, 0.000705
0.260000, 0.000725
0.274510, 0.000725
0.288462, 0.000725
0.283019, 0.000745
0.296296, 0.000745
0.309091, 0.000745
0.303571, 0.000764
0.298246, 0.000784
0.310345, 0.000784
0.305085, 0.000803
0.300000, 0.000823
0.295082, 0.000843
0.290323, 0.000862
0.285714, 0.000882
0.281250, 0.000901
0.292308, 0.000901
0.303030, 0.000901
0.313433, 0.000901
0.308824, 0.000921
0.318841, 0.000921
0.328571, 0.000921
0.338028, 0.000921
0.333333, 0.000941
0.342466, 0.000941
0.337838, 0.000960
0.346667, 0.000960
0.355263, 0.000960
0.363636, 0.000960
0.358974, 0.000980
0.354430, 0.000999
0.362500, 0.000999
0.370370, 0.000999
0.378049, 0.000999
0.373494, 0.001019
0.369048, 0.001039
0.376471, 0.001039
0.372093, 0.001058
0.367816, 0.001078
0.375000, 0.001078
0.382023, 0.001078
0.388889, 0.001078
0.384615, 0.001097
0.380435, 0.001117
0.387097, 0.001117
0.382979, 0.001137
0.389474, 0.001137
0.385417, 0.001156
0.381443, 0.001176
0.387755, 0.001176
0.383838, 0.001195
0.390000, 0.001195
0.396040, 0.001195
0.392157, 0.001215
0.398058, 0.001215
0.394231, 0.001234
0.390476, 0.001254
0.386792, 0.001274
0.383178, 0.001293
0.379630, 0.001313
0.376147, 0.001332
0.381818, 0.001332
0.378378, 0.001352
0.383929, 0.001352
0.380531, 0.001372
0.385965, 0.001372
0.391304, 0.001372
0.387931, 0.001391
0.393162, 0.001391
0.389831, 0.001411
0.386555, 0.001430
0.391667, 0.001430
0.396694, 0.001430
0.401639, 0.001430
0.398374, 0.001450
0.403226, 0.001450
0.408000, 0.001450
0.404762, 0.001470
0.409449, 0.001470
0.414062, 0.001470
0.410853, 0.001489
0.415385, 0.001489
0.419847, 0.001489
0.416667, 0.001509
0.413534, 0.001528
0.417910, 0.001528
0.422222, 0.001528
0.419118, 0.001548
0.423358, 0.001548
0.427536, 0.001548
0.431655, 0.001548
0.435714, 0.001548
0.439716, 0.001548
0.443662, 0.001548
0.440559, 0.001568
0.444444, 0.001568
0.448276, 0.001568
0.445205, 0.001587
0.442177, 0.001607
0.445946, 0.001607
0.449664, 0.001607
0.446667, 0.001626
0.450331, 0.001626
0.447368, 0.001646
0.444444, 0.001666
0.448052, 0.001666
0.451613, 0.001666
0.455128, 0.001666
0.458599, 0.001666
0.462025, 0.001666
0.465409, 0.001666
0.462500, 0.001685
0.459627, 0.001705
0.456790, 0.001724
0.460123, 0.001724
0.463415, 0.001724
0.466667, 0.001724
0.463855, 0.001744
0.467066, 0.001744
0.464286, 0.001764
0.461538, 0.001783
0.464706, 0.001783
0.461988, 0.001803
0.459302, 0.001822
0.462428, 0.001822
0.459770, 0.001842
0.457143, 0.001862
0.454545, 0.001881
0.457627, 0.001881
0.455056, 0.001901
0.452514, 0.001920
0.455556, 0.001920
0.453039, 0.001940
0.450549, 0.001960
0.453552, 0.001960
0.451087, 0.001979
0.454054, 0.001979
0.456989, 0.001979
0.454545, 0.001999
0.452128, 0.002018
0.455026, 0.002018
0.457895, 0.002018
0.460733, 0.002018
0.463542, 0.002018
0.466321, 0.002018
0.463918, 0.002038
0.466667, 0.002038
0.464286, 0.002057
0.461929, 0.002077
0.464646, 0.002077
0.467337, 0.002077
0.465000, 0.002097
0.467662, 0.002097
0.465347, 0.002116
0.467980, 0.002116
0.470588, 0.002116
0.468293, 0.002136
0.470874, 0.002136
0.473430, 0.002136
0.471154, 0.002155
0.473684, 0.002155
0.476190, 0.002155
0.478673, 0.002155
0.481132, 0.002155
0.483568, 0.002155
0.481308, 0.002175
0.483721, 0.002175
0.481481, 0.002195
0.483871, 0.002195
0.486239, 0.002195
0.484018, 0.002214
0.486364, 0.002214
0.488688, 0.002214
0.486486, 0.002234
0.484305, 0.002253
0.486607, 0.002253
0.484444, 0.002273
0.486726, 0.002273
0.488987, 0.002273
0.491228, 0.002273
0.493450, 0.002273
0.495652, 0.002273
0.493506, 0.002293
0.495690, 0.002293
0.497854, 0.002293
0.500000, 0.002293
0.502128, 0.002293
0.504237, 0.002293
0.506329, 0.002293
0.504202, 0.002312
0.506276, 0.002312
0.508333, 0.002312
0.510373, 0.002312
0.512397, 0.002312
0.514403, 0.002312
0.512295, 0.002332
0.514286, 0.002332
0.516260, 0.002332
0.514170, 0.002351
0.516129, 0.002351
0.514056, 0.002371
0.516000, 0.002371
0.517928, 0.002371
0.519841, 0.002371
0.517787, 0.002391
0.515748, 0.002410
0.517647, 0.002410
0.515625, 0.002430
0.517510, 0.002430
0.515504, 0.002449
0.517375, 0.002449
0.515385, 0.002469
0.517241, 0.002469
0.519084, 0.002469
0.520913, 0.002469
0.522727, 0.002469
0.524528, 0.002469
0.526316, 0.002469
0.528090, 0.002469
0.526119, 0.002489
0.527881, 0.002489
0.529630, 0.002489
0.527675, 0.002508
0.529412, 0.002508
0.531136, 0.002508
0.532847, 0.002508
0.534545, 0.002508
0.532609, 0.002528
0.530686, 0.002547
0.532374, 0.002547
0.534050, 0.002547
0.532143, 0.002567
0.533808, 0.002567
0.535461, 0.002567
0.537102, 0.002567
0.535211, 0.002587
0.536842, 0.002587
0.538462, 0.002587
0.536585, 0.002606
0.538194, 0.002606
0.536332, 0.002626
0.537931, 0.002626
0.539519, 0.002626
0.541096, 0.002626
0.542662, 0.002626
0.544218, 0.002626
0.545763, 0.002626
0.547297, 0.002626
0.548822, 0.002626
0.550336, 0.002626
0.551839, 0.002626
0.553333, 0.002626
0.554817, 0.002626
0.556291, 0.002626
0.554455, 0.002645
0.555921, 0.002645
0.557377, 0.002645
0.558824, 0.002645
0.560261, 0.002645
0.561688, 0.002645
0.559871, 0.002665
0.561290, 0.002665
0.562701, 0.002665
0.564103, 0.002665
0.562300, 0.002685
0.560510, 0.002704
0.558730, 0.002724
0.560127, 0.002724
0.561514, 0.002724
0.562893, 0.002724
0.564263, 0.002724
0.562500, 0.002743
0.560748, 0.002763
0.562112, 0.002763
0.563468, 0.002763
0.564815, 0.002763
0.563077, 0.002783
0.564417, 0.002783
0.565749, 0.002783
0.564024, 0.002802
0.565350, 0.002802
0.563636, 0.002822
0.564955, 0.002822
0.563253, 0.002841
0.564565, 0.002841
0.565868, 0.002841
